"gml_id","Fitted_Values"
"osgb5000005151685070",0.153579191707241
"osgb5000005151685070",0.148724942944578
"osgb5000005251594418",0.375499466702416
"osgb4000000030236293",0.327990665462588
"osgb4000000030236366",0.142902715434431
"osgb4000000030236369",0.215530930893752
"osgb4000000030236369",0.25731211094266
"osgb4000000030341082",0.145029286143684
"osgb5000005237174280",0.149313457666538
"osgb4000000030146205",0.0491936749561488
"osgb4000000030146205",0.0482645535170415
"osgb4000000030236371",0.0606542964318106
"osgb5000005199424434",0.382811434588806
"osgb5000005199424434",0.405511850178181
"osgb4000000031116613",0.0883579409906609
"osgb5000005260642757",0.14244413176739
"osgb4000000030341049",0.255130800132032
"osgb5000005125956217",0.0889898827430842
"osgb4000000030236297",0.0825740862770358
"osgb4000000030720364",0.13386437894564
"osgb5000005237174286",0.074186223543643
"osgb4000000030341071",0.484395589713927
"osgb5000005125956237",0.444139744335393
"osgb5000005260643104",0.215715669126311
"osgb5000005241130871",0.129988870501261
"osgb5000005125956252",0.0794168313954531
"osgb5000005237174281",0.144117743449379
"osgb5000005237174287",0.0558571746493877
"osgb5000005242422489",0.155974544073476
"osgb4000000030341016",0.141867413654064
"osgb4000000030417251",0.223987622648658
"osgb4000000030236384",0.199914233221825
"osgb4000000030236384",0.178276953369458
"osgb4000000030341085",0.151251846937028
"osgb4000000030341085",0.149369156764675
"osgb4000000031294064",0.210026251492346
"osgb4000000030236320",0.0843138597815234
"osgb4000000030458484",0.180333049056548
"osgb4000000030458484",0.211219468842269
"osgb4000000030236321",0.199567343501639
"osgb4000000030236372",0.168711232981804
"osgb4000000030236365",0.161091233592158
"osgb4000000030146198",0.376810904983012
"osgb4000000030236324",0.176310895832367
"osgb4000000030417243",0.0910916924222175
"osgb4000000030146193",0.604437995314245
"osgb4000000030341053",0.190962413171572
"osgb4000000031284168",0.747560850295231
"osgb4000000031284168",2.54289286711998
"osgb5000005125956249",0.62863594957515
"osgb4000000030236373",0.143994190118019
"osgb4000000030417246",0.152873581322406
"osgb5000005125956262",0.464090909175065
"osgb5000005125956262",0.489871816083959
"osgb5000005125956241",0.420705672824715
"osgb5000005125956241",0.494954892683161
"osgb4000000030341081",0.395857689302957
"osgb5000005125956238",0.160494448081833
"osgb5000005125956247",0.211899477574957
"osgb5000005125956250",0.191506023277445
"osgb4000000030236325",0.210010701584749
"osgb4000000031294062",0.187042494409695
"osgb5000005260642760",0.172868389365824
"osgb5000005125956202",0.0836500081315965
"osgb5000005251594417",0.401376928672119
"osgb4000000030146179",0.168887785595727
"osgb4000000030458482",0.429212023621636
"osgb5000005125956209",0.0743226936433307
"osgb5000005125956255",0.162391943118304
"osgb5000005251594076",0.33319557976993
"osgb4000000030236294",0.160443883710262
"osgb5000005125956232",0.228427411975904
"osgb4000000030417256",0.0942712627646409
"osgb4000000030341088",0.123443557182103
"osgb5000005285520503",0.366587351723224
"osgb5000005285520503",4.32887483230644
"osgb4000000030341086",0.19074257777478
"osgb5000005125956240",0.210363170531394
"osgb4000000030146204",0.195829484196155
"osgb4000000030341714",0.147924551161378
"osgb4000000030236327",0.108132530341199
"osgb4000000030237137",0.0521630355881758
"osgb4000000030146617",0.154232787485999
"osgb4000000030146624",0.148555650216354
"osgb4000000030146624",0.160942066700452
"osgb4000000031005902",0.045155212521713
"osgb4000000030237133",0.172484231651784
"osgb4000000030417556",0.138728475140459
"osgb4000000030341025",0.114548208587132
"osgb4000000030341732",0.149943297709973
"osgb5000005116202525",0.385138249657302
"osgb5000005116202525",1.20633416758149
"osgb5000005125956213",0.0796921398251238
"osgb4000000030341733",0.11134255481028
"osgb4000000030341733",0.108286045799904
"osgb4000000030714950",0.159648017667463
"osgb4000000030341731",0.137222398754965
"osgb4000000031005919",0.0585736846452886
"osgb4000000031005919",0.0484952664260474
"osgb4000000030237148",0.073678249948792
"osgb4000000030236375",0.281283504504657
"osgb4000000030236375",0.62014564308994
"osgb4000000030146618",0.101275377694889
"osgb4000000030146618",0.111867434769424
"osgb4000000030146206",0.213525728703475
"osgb4000000030236379",0.202772726221619
"osgb4000000030236379",0.241332631060958
"osgb4000000030719241",0.107437996053141
"osgb4000000030719241",0.132064412742921
"osgb4000000030236364",0.210874361417529
"osgb4000000030417552",0.228501259555026
"osgb4000000030341713",0.0564895206452512
"osgb4000000030417241",0.166398402503522
"osgb4000000030237074",0.144691219256267
"osgb4000000030709156",0.0491293371857963
"osgb4000000031297759",0.0979389779363016
"osgb4000000030236334",0.167846745677231
"osgb4000000031297761",0.0508485314191131
"osgb4000000030146615",0.169483702102555
"osgb4000000030341719",0.109652908736271
"osgb4000000030341719",0.104963650090392
"osgb4000000030710990",0.0614856663737227
"osgb4000000030710990",0.05385934326548
"osgb4000000030341032",0.139481831968947
"osgb4000000030099769",0.183759020615521
"osgb5000005152949528",0.211634072213204
"osgb4000000030237239",0.197504233089823
"osgb4000000031137814",0.22665397653719
"osgb4000000031137814",0.254694928737055
"osgb4000000030146679",0.435676614895454
"osgb4000000030146679",0.534004907188449
"osgb4000000030701782",0.322946324806896
"osgb4000000030237244",0.294899862338532
"osgb4000000030237244",2.76367768955614
"osgb5000005155026697",0.227999127583389
"osgb4000000030341797",0.294276496971665
"osgb4000000030341831",0.359198924710418
"osgb4000000030237221",0.253252080593711
"osgb4000000030237282",0.351526668784805
"osgb5000005160282574",0.2511995964955
"osgb4000000030417610",0.320165821759433
"osgb4000000030458666",0.368064661679317
"osgb4000000030341816",0.271321532952185
"osgb4000000031244609",0.185386768103664
"osgb4000000030237240",0.222682648508009
"osgb4000000030237272",0.226664538344254
"osgb4000000030237272",0.550821125531211
"osgb4000000030701705",0.348270858509421
"osgb5000005155026693",0.415414615791991
"osgb5000005155026693",0.458410093267063
"osgb4000000030341798",0.167759515543074
"osgb5000005155026692",0.172700377038211
"osgb5000005155026692",0.180170600166571
"osgb4000000030146668",0.226462476051699
"osgb4000000030146668",6.12531189635949
"osgb4000000030341799",0.43863802927479
"osgb4000000030341813",0.175068276635268
"osgb4000000030237252",0.280732980959423
"osgb5000005155026695",0.226194944810217
"osgb5000005155026695",0.225791083529887
"osgb4000000030417547",0.0755195257152866
"osgb4000000030779923",0.0476543390265059
"osgb4000000030146625",0.0658061526212836
"osgb4000000030146625",0.0607244243711452
"osgb4000000030417548",0.128442498033334
"osgb4000000030458653",0.147578691014628
"osgb4000000030458653",0.143987167530489
"osgb5000005130578298",0.0942026314028284
"osgb5000005127933041",0.0449928417532344
"osgb4000000030146621",0.0711009340531434
"osgb4000000030146621",0.0560821971032291
"osgb4000000030237165",0.101220180302976
"osgb4000000030458652",0.0440515520576778
"osgb4000000030458652",0.049522788007208
"osgb4000000030417540",0.0698556891757639
"osgb4000000030341747",0.119272823872114
"osgb4000000030146634",0.0273673869949261
"osgb4000000030146634",0.0257570981835888
"osgb4000000030341707",0.0722956984781132
"osgb4000000030237106",0.158614277556269
"osgb4000000030237121",0.0725495067783501
"osgb4000000030237125",0.117216113201884
"osgb4000000030341754",0.127778676700559
"osgb5000005127933050",0.120531246134752
"osgb5000005130578269",0.16203174976713
"osgb4000000030146633",0.121863345033182
"osgb4000000030237175",0.0498639172844715
"osgb4000000030237175",0.0473522213805758
"osgb5000005130578271",0.0371243577733161
"osgb4000000030146630",0.147761369835393
"osgb4000000030237120",0.112702612183713
"osgb4000000030341695",0.0719758456123366
"osgb4000000030146635",0.0430700544904026
"osgb4000000030146635",0.0297627552153671
"osgb4000000030237158",0.126010008963846
"osgb4000000030237123",0.0507958074633337
"osgb4000000030341742",0.122846154594312
"osgb4000000030237243",0.135758498320992
"osgb4000000030237243",0.136913887883323
"osgb4000000031141731",0.0594920839589428
"osgb4000000030146666",0.150575800301926
"osgb5000005130578272",0.157552376563524
"osgb4000000030237166",0.0580028460888051
"osgb4000000030237166",0.0696477911878187
"osgb4000000031141772",0.124943735609095
"osgb4000000030237251",0.165604923437787
"osgb4000000030779922",0.0580453437477829
"osgb4000000030341748",0.12800346856646
"osgb4000000030146636",0.0866094010458727
"osgb4000000030146636",0.101161090095514
"osgb4000000030341755",0.166131670690203
"osgb4000000030342020",0.146589564931341
"osgb4000000030341999",0.183442987187374
"osgb4000000030342000",0.116975732452478
"osgb4000000030342000",0.0960825859433726
"osgb5000005160014966",0.467150289274422
"osgb5000005160014966",3.76363745596991
"osgb5000005160014978",0.423916287027861
"osgb5000005160014978",1.83370732656367
"osgb4000000030705375",0.0569779050799368
"osgb4000000030705375",0.0450654700463705
"osgb5000005160014980",0.321136856071635
"osgb5000005160014980",0.351267950141066
"osgb5000005160014980",1.80130014043976
"osgb4000000030235832",0.200738994811865
"osgb4000000030235836",0.191664415081987
"osgb4000000030235836",0.203962382435871
"osgb4000000030814639",0.251361797944761
"osgb4000000030814639",2.68346866145538
"osgb4000000030340581",0.0903429609881374
"osgb5000005151685071",0.124694397408414
"osgb5000005206015003",0.115590960175171
"osgb5000005151442674",0.144519572089369
"osgb5000005206014995",0.11300836399056
"osgb5000005286711152",0.342152376333355
"osgb5000005286711152",0.502532112988406
"osgb5000005206015004",0.104603220936627
"osgb4000000030145988",0.0778396881053402
"osgb4000000030340578",0.223250278939406
"osgb4000000030340584",0.343171374190817
"osgb4000000030340584",0.544301287600937
"osgb4000000031178059",0.141388137185304
"osgb4000000031178059",0.188330977889394
"osgb4000000031088709",0.0710682069604542
"osgb5000005151442709",0.114297393691216
"osgb5000005151442711",0.188700169522603
"osgb4000000031263230",0.095865250998178
"osgb4000000031088977",0.11486066345876
"osgb5000005206289100",0.137355980385627
"osgb5000005206289100",0.265813060547308
"osgb5000005206289178",0.0769597404983931
"osgb4000000030340579",0.321490004048057
"osgb5000005206015014",0.136354131320716
"osgb4000000030340589",0.217226377232046
"osgb4000000030145987",0.102911238162943
"osgb4000000031235893",0.127739535838592
"osgb4000000031138837",0.304036441177132
"osgb5000005206014996",0.136976095200738
"osgb5000005151442719",0.159139834491903
"osgb5000005151435634",0.40165093264701
"osgb5000005151435634",0.555411111048425
"osgb4000000030340580",0.237642211671594
"osgb5000005206289103",0.0992393253366547
"osgb5000005206289103",0.251419049193399
"osgb4000000030235821",0.201855305843753
"osgb4000000030235824",0.133966409507868
"osgb5000005151442681",0.175963524799378
"osgb4000000031090545",0.230199563235912
"osgb4000000031090631",0.253228713661086
"osgb4000000030237453",0.412677106178707
"osgb4000000030342011",0.323574444942804
"osgb4000000030342011",0.33897864151947
"osgb4000000030342012",0.340973880168286
"osgb4000000030342012",0.264020668049276
"osgb4000000030417731",0.169918377656376
"osgb4000000030417731",0.145862891587811
"osgb4000000031088841",0.0629011769113901
"osgb4000000030406346",0.240316050232409
"osgb4000000030406346",0.24730719268447
"osgb4000000030214625",0.595249405451245
"osgb4000000030214625",5.15935789874719
"osgb4000000030134332",0.147113745242555
"osgb4000000030134332",0.201499442979227
"osgb4000000031089039",0.133429684806868
"osgb4000000030321996",0.253263350119556
"osgb4000000030321996",0.257685591711074
"osgb4000000030134330",0.177589782359912
"osgb4000000030134330",0.148818455613143
"osgb5000005151586254",0.200926875979791
"osgb5000005151586277",0.233074841810298
"osgb4000000030406334",0.154214396600505
"osgb5000005254974997",0.101063414012596
"osgb5000005254974997",0.0690045178552358
"osgb4000000031088656",0.852142248509246
"osgb4000000031088656",6.29308485588073
"osgb4000000030814668",0.147003150079666
"osgb4000000030814668",0.175607716930289
"osgb4000000030452916",0.18362197004702
"osgb4000000030134334",0.880215639054097
"osgb4000000030134334",5.89164611349826
"osgb4000000030216252",0.374588318483749
"osgb4000000030216269",0.392761880246708
"osgb4000000030216273",0.167946918406792
"osgb4000000030323597",0.189494101355856
"osgb5000005260104847",0.296030547959004
"osgb4000000030473576",0.233314393772319
"osgb4000000031178107",0.364362900589711
"osgb5000005151442716",0.334902770296161
"osgb5000005151442716",0.883645490081537
"osgb4000000030216288",0.21869332329768
"osgb4000000030216275",0.281090153419363
"osgb4000000030216253",0.200647011283152
"osgb5000005260104914",0.312479458832203
"osgb5000005260104870",0.383753326184643
"osgb5000005260104880",0.301816841878162
"osgb4000000030216271",0.293156983626483
"osgb4000000030216274",0.191194337470539
"osgb4000000031178085",0.340835372950702
"osgb4000000031289244",0.209208725800864
"osgb5000005260104913",0.304603417274227
"osgb4000000030096157",0.0248880146255051
"osgb4000000030096157",0.0346695198454009
"osgb4000000030096157",0.0680901440325333
"osgb4000000031178108",0.445535079629333
"osgb5000005260104886",0.368514059052266
"osgb4000000030216285",0.178207122117916
"osgb4000000030342201",0.169733114686631
"osgb5000005255918845",0.189480463860068
"osgb4000000031289213",0.195789293702728
"osgb5000005260104873",0.381071363784511
"osgb5000005130552297",0.193839399553882
"osgb4000000030342200",0.292282791466361
"osgb4000000030323611",0.188196549689952
"osgb4000000031289225",0.229777600302565
"osgb5000005260104885",0.318802320289998
"osgb4000000030407224",0.0752230544789136
"osgb4000000030323598",0.240013498276077
"osgb4000000030082287",0.225901929238469
"osgb4000000030082287",0.832239991954409
"osgb4000000030082287",3.59515683678566
"osgb4000000030082287",7.60067532947713
"osgb4000000030099623",0.116707289320455
"osgb4000000030099623",0.0711248313420053
"osgb4000000030099623",0.3547298972994
"osgb4000000030099623",0.421850927659546
"osgb5000005260104882",0.272215654705432
"osgb4000000030135254",0.201621934021392
"osgb5000005101174271",0.185668744200489
"osgb5000005234588363",0.110120405853513
"osgb5000005283975504",0.145716865939129
"osgb5000005283975504",0.146324783904147
"osgb5000005291784017",0.156892869212984
"osgb5000005291784017",0.121535764544539
"osgb4000000030216254",0.277413050043175
"osgb4000000030216262",0.384940309588586
"osgb4000000030216264",0.2679086707047
"osgb4000000030135236",0.203813738018099
"osgb4000000030135251",0.172971736409171
"osgb4000000030216300",0.293687386332395
"osgb4000000030814925",0.207127558923608
"osgb4000000030815045",0.0990087877645578
"osgb5000005133932648",0.391165867658755
"osgb4000000030135241",0.290337406348186
"osgb4000000030407244",0.292335081898886
"osgb4000000030323560",0.385583228879953
"osgb4000000030323663",0.121921516364167
"osgb5000005133932651",0.115042085769809
"osgb4000000031235895",0.320617762805016
"osgb4000000030815050",0.100862862931389
"osgb5000005133932683",0.30627366250273
"osgb4000000030216267",0.0614684975526559
"osgb5000005133932631",0.326522724472895
"osgb4000000030323640",0.153098638426472
"osgb4000000030814977",0.323309671852913
"osgb4000000030815048",0.242267519709169
"osgb4000000030135256",0.175649873604508
"osgb4000000030216336",0.381276000187197
"osgb4000000030216336",0.310818909034475
"osgb5000005133932654",0.090797596616214
"osgb4000000030216299",0.272195547333528
"osgb4000000030323601",0.174713692083702
"osgb4000000030323653",0.19428292444369
"osgb4000000030135279",0.175400274521857
"osgb4000000030135279",0.16519473077425
"osgb4000000030323593",0.111356216908143
"osgb4000000030453322",0.245950055685506
"osgb4000000030135252",0.153516790915522
"osgb4000000030216340",0.196949125010793
"osgb5000005153221213",0.234711397855357
"osgb4000000030135274",0.414247374242429
"osgb4000000030216352",0.118022272470059
"osgb4000000030407218",0.276003457069468
"osgb4000000030323605",0.252979269130182
"osgb5000005133932659",0.232612504565262
"osgb5000005133932689",0.264517187648946
"osgb4000000030407228",0.246040574762821
"osgb4000000030216287",0.174698913006267
"osgb4000000030323652",0.215294466526361
"osgb4000000030323692",0.256955429180036
"osgb4000000030135253",0.272421002160394
"osgb4000000030323613",0.167461633404006
"osgb4000000030323607",0.169921430085551
"osgb4000000030323604",0.158273092774401
"osgb4000000030323602",0.167566304960531
"osgb4000000030791191",0.268688514278877
"osgb4000000030216280",0.158559301877527
"osgb4000000030323603",0.223401722800439
"osgb4000000030323583",0.313534844945035
"osgb5000005133932606",0.24508483757636
"osgb4000000030323599",0.243372402689569
"osgb4000000030407279",0.1790635128777
"osgb4000000030407227",0.21461464607472
"osgb4000000030323708",0.190954990598465
"osgb4000000030407240",0.202199297252218
"osgb5000005153221189",0.35716587375193
"osgb4000000030453321",0.196335887028437
"osgb5000005259599929",0.241227505437373
"osgb4000000030216289",0.219245776531759
"osgb4000000030237646",0.326308706667785
"osgb4000000030814886",0.158513381649901
"osgb4000000030216278",0.225790849213488
"osgb4000000030216279",0.183215930363499
"osgb4000000030407255",0.255977303339245
"osgb4000000030146889",0.531621360481155
"osgb4000000030216327",0.125121381740074
"osgb4000000030146893",0.325371053649889
"osgb4000000030216349",0.18743279101094
"osgb5000005130552293",0.0598567853179588
"osgb4000000030791192",0.284061405900537
"osgb4000000030135273",0.19996815274676
"osgb4000000030216351",0.13497260889168
"osgb4000000030323606",0.174503155404472
"osgb5000005130552288",0.182516929969402
"osgb4000000030216348",0.236090712276893
"osgb4000000030323655",0.151580017461636
"osgb4000000030323612",0.18918022798672
"osgb4000000030407225",0.18693244215825
"osgb4000000030814796",0.10491822339002
"osgb4000000030216286",0.198073290834464
"osgb4000000030323600",0.195085909351034
"osgb4000000030135264",0.167345522874087
"osgb4000000030407222",0.179723373668472
"osgb4000000030216292",0.183254614984188
"osgb4000000030407231",0.211700318248654
"osgb4000000030135276",0.0985769732051064
"osgb4000000030323682",0.177636613011543
"osgb5000005153221187",0.376300612341384
"osgb4000000030407221",0.250358893482721
"osgb5000005293382646",0.362104793680193
"osgb5000005255746666",0.420287497196162
"osgb5000005255746667",0.322452532561162
"osgb5000005255746703",0.269361670795994
"osgb5000005255746712",0.159529359422867
"osgb5000005196994587",0.056044042652779
"osgb5000005196994587",0.0922212098517513
"osgb5000005196994587",0.294458073048444
"osgb4000000030135282",0.147111899396737
"osgb4000000030216489",0.0835571811097718
"osgb4000000030216533",0.0764071924178882
"osgb4000000030407367",0.22399393371419
"osgb4000000030407382",0.111540206546427
"osgb4000000030815000",0.0832216203927428
"osgb4000000030237823",0.134166364688639
"osgb4000000030135359",0.0744310122656446
"osgb4000000030216297",0.0433053592464016
"osgb4000000030323831",0.0601457080430711
"osgb4000000030407369",0.0801677605918198
"osgb4000000030479126",0.23240993544032
"osgb4000000030135277",0.149108328833711
"osgb4000000030323697",0.128954190887057
"osgb4000000030323845",0.0955955680223313
"osgb4000000030407365",0.135080140635532
"osgb4000000031089320",0.0797732486643468
"osgb4000000030216363",0.224478705314486
"osgb4000000030323823",0.103335911384481
"osgb4000000030216357",0.147023507058112
"osgb4000000031088781",0.175395186982036
"osgb4000000031271456",0.440104317325889
"osgb5000005127397296",0.0683707778215555
"osgb4000000030135340",0.0747474173768928
"osgb4000000030135347",0.16443531256912
"osgb4000000030216501",0.132600320200912
"osgb4000000030323828",0.142682969641314
"osgb4000000030323843",0.0776420018081706
"osgb4000000030323881",0.0467771351297119
"osgb4000000030135278",0.0810694823650678
"osgb4000000030216471",0.0969408834734034
"osgb4000000030323819",0.152817256182282
"osgb4000000030323869",0.434378693707588
"osgb5000005102216935",0.108256142709617
"osgb4000000030135346",0.144740242223586
"osgb4000000030216291",0.181811626069505
"osgb4000000030216295",0.22580341585803
"osgb4000000030323809",0.178065916506439
"osgb4000000030323810",0.188377463127252
"osgb4000000030323917",0.132733894398791
"osgb4000000030453364",0.196655764128392
"osgb4000000030814565",0.157696676469325
"osgb4000000030323660",0.0704956071719495
"osgb4000000031017638",0.0760934307597028
"osgb4000000030135265",0.135823151989752
"osgb4000000030216311",0.17998386421622
"osgb4000000030216475",0.230617438302294
"osgb4000000030216520",0.120112499888482
"osgb4000000030216525",0.15051573633888
"osgb4000000030323686",0.2965521826848
"osgb4000000030407248",0.202919213017112
"osgb4000000030453362",0.224558852073589
"osgb5000005133932647",0.273720959443407
"osgb4000000030216495",0.102564868303672
"osgb4000000030216519",0.422496962718318
"osgb4000000031089321",0.0831060355559025
"osgb4000000030216488",0.0951190115954191
"osgb4000000030216534",0.0807828492031389
"osgb4000000030323884",0.111873361563375
"osgb4000000030407364",0.109049100745977
"osgb4000000030814986",0.0404441478446858
"osgb5000005127397305",0.268045088694047
"osgb5000005143748747",0.331424707402155
"osgb4000000030135354",0.338717913386576
"osgb4000000030453337",0.19848853196884
"osgb4000000030453338",0.174665458603698
"osgb4000000031017681",0.121466191213068
"osgb5000005102216939",0.0730785260253602
"osgb4000000031245551",0.0767518758184711
"osgb4000000031271458",0.276678059307893
"osgb4000000030135339",0.0734857623207323
"osgb4000000030216499",0.129567896907605
"osgb4000000030323832",0.121766982565425
"osgb4000000030323882",0.11700786647878
"osgb4000000030407280",0.114373860821758
"osgb4000000030814987",0.0558640046753403
"osgb4000000031089052",0.0953373205165269
"osgb5000005223418756",0.0738526584183303
"osgb4000000030135269",0.0671591385781514
"osgb4000000030323824",0.186314973487395
"osgb4000000030323846",0.0948524496689765
"osgb4000000030814985",0.0945796078231479
"osgb4000000030993495",0.393512937265806
"osgb5000005128031510",0.133821491970207
"osgb4000000030216492",0.112747424211979
"osgb4000000030216513",0.11052836241537
"osgb4000000030216515",0.137929683496821
"osgb4000000030323844",0.0219799537559267
"osgb4000000030323854",0.114344856265987
"osgb4000000030407283",0.165849766477097
"osgb4000000030407284",0.173884651514724
"osgb4000000030814838",0.168748937267619
"osgb4000000030135349",0.0789890920414611
"osgb4000000030323851",0.0358360229009906
"osgb4000000030323879",0.0311559053293148
"osgb4000000031271457",0.265311439335474
"osgb4000000030323838",0.145064384395059
"osgb5000005143748742",0.166734975933074
"osgb4000000030216466",0.0687459071460303
"osgb4000000030323635",0.206952361779098
"osgb4000000030323667",0.140795104713098
"osgb4000000030323853",0.0367136085346578
"osgb4000000030323880",0.120446963329066
"osgb4000000030323811",0.23874564932802
"osgb4000000030323918",0.239777244031712
"osgb4000000030453359",0.227457211089613
"osgb5000005102216938",0.0903353559029072
"osgb5000005127397295",0.266124084820037
"osgb4000000030135266",0.253058611706125
"osgb4000000030216455",0.147944752438857
"osgb4000000030216467",0.0908892393082673
"osgb4000000030216531",0.0626778651856886
"osgb4000000030323834",0.030110726345205
"osgb4000000030407269",0.0763435941005694
"osgb4000000030407401",0.126162047669044
"osgb4000000030453369",0.0986318515508947
"osgb5000005127397300",0.0491899626867175
"osgb4000000030216454",0.379009164496508
"osgb4000000030216510",0.340434465888103
"osgb4000000030407282",0.150928773115702
"osgb4000000031017682",0.029207724622052
"osgb5000005259599928",0.298614664550165
"osgb4000000030407249",0.271106244679768
"osgb4000000030135260",0.22468033440946
"osgb4000000030453332",0.219441375124598
"osgb4000000030135342",0.0752795628207238
"osgb4000000030323837",0.0568353372032864
"osgb4000000030407241",0.287563301253711
"osgb4000000030993449",0.38010233682915
"osgb4000000031294313",0.108043524710923
"osgb4000000030216356",0.315611307805724
"osgb4000000030216473",0.119296189933447
"osgb4000000030323818",0.113456069993153
"osgb4000000030323833",0.107543401322593
"osgb4000000030323857",0.242330767083677
"osgb4000000030814889",0.127674196533681
"osgb5000005127397290",0.254163709574895
"osgb4000000030135353",0.0867569273733387
"osgb4000000030216498",0.13337148369824
"osgb4000000030323658",0.251470466358417
"osgb4000000030323887",0.169805469822902
"osgb4000000030407250",0.138866954692489
"osgb4000000030407403",0.110841644525701
"osgb4000000030407404",0.131818518778911
"osgb4000000030815018",0.0585203745166748
"osgb4000000030216479",0.0953254979097352
"osgb4000000030323866",0.0945470835651732
"osgb4000000031178007",0.121386108956798
"osgb5000005127397299",0.131375755962253
"osgb4000000030135335",0.150354532322571
"osgb4000000030323836",0.15325987078607
"osgb4000000031271459",0.160987505350066
"osgb5000005127397308",0.136364979980972
"osgb4000000030323700",0.127175197414566
"osgb4000000030814801",0.0458655347809669
"osgb5000005102216936",0.0848751859784703
"osgb4000000030323808",0.381402824443301
"osgb4000000030323812",0.247708880416938
"osgb4000000030407236",0.230215687098151
"osgb4000000030407356",0.194792573934423
"osgb4000000030407358",0.152114078353318
"osgb4000000031088338",0.171471109808428
"osgb4000000031088400",0.140353582859285
"osgb4000000031177975",0.250909916324107
"osgb5000005127397298",0.249113647417656
"osgb4000000030323813",0.268352407167115
"osgb5000005259599930",0.326941208086813
"osgb4000000030323839",0.188959080318529
"osgb4000000030814576",0.289254593801695
"osgb4000000030135343",0.184929051274207
"osgb4000000030135343",0.174065729624422
"osgb4000000030323855",0.0993389704668353
"osgb4000000030407396",0.118790552574778
"osgb4000000030453361",0.40782408793356
"osgb4000000030473591",0.127845744299806
"osgb4000000030216472",0.0997860353454462
"osgb4000000030407366",0.233913331008122
"osgb4000000030216516",0.196377631707584
"osgb4000000030323817",0.139027926383054
"osgb4000000030407363",0.207995031901565
"osgb4000000031178145",0.035272108159217
"osgb4000000030323870",0.417162239252175
"osgb4000000031017615",0.0535408122472542
"osgb4000000031088764",0.0837610976797553
"osgb4000000031088766",0.16485854666297
"osgb4000000030135351",0.289014520782368
"osgb4000000030216470",0.139024560870232
"osgb4000000030216494",0.106377309700232
"osgb4000000030323874",0.290151386548151
"osgb4000000030407370",0.0818889405935467
"osgb4000000030216325",0.237964484822592
"osgb4000000030216365",0.235082596267221
"osgb4000000030216458",0.320928802789016
"osgb4000000030216464",0.0476309825986202
"osgb4000000030216491",0.0950551690431875
"osgb4000000030323661",0.237209110949509
"osgb4000000030323826",0.216097703137621
"osgb4000000030323827",0.215568893477622
"osgb4000000030323934",0.351807616836081
"osgb4000000030407361",0.121885384660978
"osgb4000000030814760",0.414205809337555
"osgb4000000030216459",0.202960619302767
"osgb4000000030216532",0.0659267362806518
"osgb4000000030323871",0.121556209248861
"osgb4000000030323921",0.124677341989137
"osgb4000000030814740",0.0572305265690106
"osgb4000000030814988",0.11632626378129
"osgb4000000030216503",0.174011665021367
"osgb4000000030323873",0.19545302182226
"osgb4000000030323710",0.0995413731972077
"osgb4000000030323909",0.0942222362600337
"osgb4000000030407378",0.128418591056835
"osgb4000000030216463",0.169100037995703
"osgb4000000030323632",0.396194336351735
"osgb4000000030407267",0.180575418084916
"osgb4000000030216500",0.106538675716586
"osgb4000000030135341",0.0986110481825214
"osgb4000000030323684",0.133470984182248
"osgb4000000030323815",0.0548857755090509
